mean_accuracy,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.9375,False,35,dadcd_00012,2024-10-19_16-32-18,1729348338,0.15848565101623535,5.873335838317871,230087,quaoar,10.56.7.46,5.873335838317871,35
0.94375,False,36,dadcd_00012,2024-10-19_16-32-18,1729348338,0.15937376022338867,6.03270959854126,230087,quaoar,10.56.7.46,6.03270959854126,36
0.921875,False,37,dadcd_00012,2024-10-19_16-32-19,1729348339,0.16159367561340332,6.194303274154663,230087,quaoar,10.56.7.46,6.194303274154663,37
0.9375,False,38,dadcd_00012,2024-10-19_16-32-19,1729348339,0.16276049613952637,6.3570637702941895,230087,quaoar,10.56.7.46,6.3570637702941895,38
0.95625,False,39,dadcd_00012,2024-10-19_16-32-19,1729348339,0.15707802772521973,6.514141798019409,230087,quaoar,10.56.7.46,6.514141798019409,39
0.953125,False,40,dadcd_00012,2024-10-19_16-32-19,1729348339,0.16145920753479004,6.675601005554199,230087,quaoar,10.56.7.46,6.675601005554199,40
0.94375,False,41,dadcd_00012,2024-10-19_16-32-19,1729348339,0.16241669654846191,6.838017702102661,230087,quaoar,10.56.7.46,6.838017702102661,41
0.94375,False,42,dadcd_00012,2024-10-19_16-32-19,1729348339,0.158797025680542,6.996814727783203,230087,quaoar,10.56.7.46,6.996814727783203,42
0.940625,False,43,dadcd_00012,2024-10-19_16-32-20,1729348340,0.16054630279541016,7.157361030578613,230087,quaoar,10.56.7.46,7.157361030578613,43
0.959375,False,44,dadcd_00012,2024-10-19_16-32-20,1729348340,0.15933465957641602,7.316695690155029,230087,quaoar,10.56.7.46,7.316695690155029,44
0.95625,False,45,dadcd_00012,2024-10-19_16-32-20,1729348340,0.15860891342163086,7.47530460357666,230087,quaoar,10.56.7.46,7.47530460357666,45
0.934375,False,46,dadcd_00012,2024-10-19_16-32-20,1729348340,0.1609663963317871,7.636270999908447,230087,quaoar,10.56.7.46,7.636270999908447,46
0.9625,False,47,dadcd_00012,2024-10-19_16-32-20,1729348340,0.16046571731567383,7.796736717224121,230087,quaoar,10.56.7.46,7.796736717224121,47
0.95625,False,48,dadcd_00012,2024-10-19_16-32-20,1729348340,0.15860795974731445,7.9553446769714355,230087,quaoar,10.56.7.46,7.9553446769714355,48
0.946875,False,49,dadcd_00012,2024-10-19_16-32-21,1729348341,0.16101551055908203,8.116360187530518,230087,quaoar,10.56.7.46,8.116360187530518,49
0.95625,False,50,dadcd_00012,2024-10-19_16-32-21,1729348341,0.16062664985656738,8.276986837387085,230087,quaoar,10.56.7.46,8.276986837387085,50
0.953125,False,51,dadcd_00012,2024-10-19_16-32-21,1729348341,0.1610851287841797,8.438071966171265,230087,quaoar,10.56.7.46,8.438071966171265,51
0.93125,False,52,dadcd_00012,2024-10-19_16-32-21,1729348341,0.17142200469970703,8.609493970870972,230087,quaoar,10.56.7.46,8.609493970870972,52
0.915625,False,53,dadcd_00012,2024-10-19_16-32-21,1729348341,0.16040492057800293,8.769898891448975,230087,quaoar,10.56.7.46,8.769898891448975,53
0.959375,False,54,dadcd_00012,2024-10-19_16-32-21,1729348341,0.160200834274292,8.930099725723267,230087,quaoar,10.56.7.46,8.930099725723267,54
0.921875,False,55,dadcd_00012,2024-10-19_16-32-22,1729348342,0.1605074405670166,9.090607166290283,230087,quaoar,10.56.7.46,9.090607166290283,55
0.971875,False,56,dadcd_00012,2024-10-19_16-32-22,1729348342,0.16144490242004395,9.252052068710327,230087,quaoar,10.56.7.46,9.252052068710327,56
0.953125,False,57,dadcd_00012,2024-10-19_16-32-22,1729348342,0.15966510772705078,9.411717176437378,230087,quaoar,10.56.7.46,9.411717176437378,57
0.953125,False,58,dadcd_00012,2024-10-19_16-32-22,1729348342,0.1604311466217041,9.572148323059082,230087,quaoar,10.56.7.46,9.572148323059082,58
0.959375,False,59,dadcd_00012,2024-10-19_16-32-22,1729348342,0.15805578231811523,9.730204105377197,230087,quaoar,10.56.7.46,9.730204105377197,59
0.9625,False,60,dadcd_00012,2024-10-19_16-32-22,1729348342,0.1598377227783203,9.890041828155518,230087,quaoar,10.56.7.46,9.890041828155518,60
0.9625,False,61,dadcd_00012,2024-10-19_16-32-23,1729348343,0.16263699531555176,10.05267882347107,230087,quaoar,10.56.7.46,10.05267882347107,61
0.921875,False,62,dadcd_00012,2024-10-19_16-32-23,1729348343,0.16045188903808594,10.213130712509155,230087,quaoar,10.56.7.46,10.213130712509155,62
0.971875,False,63,dadcd_00012,2024-10-19_16-32-23,1729348343,0.1610260009765625,10.374156713485718,230087,quaoar,10.56.7.46,10.374156713485718,63
0.94375,False,64,dadcd_00012,2024-10-19_16-32-23,1729348343,0.16203975677490234,10.53619647026062,230087,quaoar,10.56.7.46,10.53619647026062,64
0.946875,False,65,dadcd_00012,2024-10-19_16-32-23,1729348343,0.1605527400970459,10.696749210357666,230087,quaoar,10.56.7.46,10.696749210357666,65
0.9375,False,66,dadcd_00012,2024-10-19_16-32-23,1729348343,0.15968656539916992,10.856435775756836,230087,quaoar,10.56.7.46,10.856435775756836,66
0.95,False,67,dadcd_00012,2024-10-19_16-32-24,1729348344,0.16119146347045898,11.017627239227295,230087,quaoar,10.56.7.46,11.017627239227295,67
0.965625,False,68,dadcd_00012,2024-10-19_16-32-24,1729348344,0.16321086883544922,11.180838108062744,230087,quaoar,10.56.7.46,11.180838108062744,68
0.95,False,69,dadcd_00012,2024-10-19_16-32-24,1729348344,0.15936708450317383,11.340205192565918,230087,quaoar,10.56.7.46,11.340205192565918,69
0.9625,False,70,dadcd_00012,2024-10-19_16-32-24,1729348344,0.15854740142822266,11.49875259399414,230087,quaoar,10.56.7.46,11.49875259399414,70
0.959375,False,71,dadcd_00012,2024-10-19_16-32-24,1729348344,0.16032171249389648,11.659074306488037,230087,quaoar,10.56.7.46,11.659074306488037,71
0.95625,False,72,dadcd_00012,2024-10-19_16-32-24,1729348344,0.16134977340698242,11.82042407989502,230087,quaoar,10.56.7.46,11.82042407989502,72
0.921875,False,73,dadcd_00012,2024-10-19_16-32-25,1729348345,0.16254949569702148,11.982973575592041,230087,quaoar,10.56.7.46,11.982973575592041,73
0.965625,False,74,dadcd_00012,2024-10-19_16-32-25,1729348345,0.16436505317687988,12.147338628768921,230087,quaoar,10.56.7.46,12.147338628768921,74
0.971875,False,75,dadcd_00012,2024-10-19_16-32-25,1729348345,0.1663358211517334,12.313674449920654,230087,quaoar,10.56.7.46,12.313674449920654,75
0.95,False,76,dadcd_00012,2024-10-19_16-32-25,1729348345,0.16233181953430176,12.476006269454956,230087,quaoar,10.56.7.46,12.476006269454956,76
0.96875,False,77,dadcd_00012,2024-10-19_16-32-25,1729348345,0.15932250022888184,12.635328769683838,230087,quaoar,10.56.7.46,12.635328769683838,77
0.9625,False,78,dadcd_00012,2024-10-19_16-32-25,1729348345,0.16089558601379395,12.796224355697632,230087,quaoar,10.56.7.46,12.796224355697632,78
0.95,False,79,dadcd_00012,2024-10-19_16-32-26,1729348346,0.16244029998779297,12.958664655685425,230087,quaoar,10.56.7.46,12.958664655685425,79
0.953125,False,80,dadcd_00012,2024-10-19_16-32-26,1729348346,0.16140031814575195,13.120064973831177,230087,quaoar,10.56.7.46,13.120064973831177,80
0.959375,False,81,dadcd_00012,2024-10-19_16-32-26,1729348346,0.1615133285522461,13.281578302383423,230087,quaoar,10.56.7.46,13.281578302383423,81
0.965625,False,82,dadcd_00012,2024-10-19_16-32-26,1729348346,0.1624298095703125,13.444008111953735,230087,quaoar,10.56.7.46,13.444008111953735,82
0.940625,False,83,dadcd_00012,2024-10-19_16-32-26,1729348346,0.15898823738098145,13.602996349334717,230087,quaoar,10.56.7.46,13.602996349334717,83
0.95625,False,84,dadcd_00012,2024-10-19_16-32-26,1729348346,0.16324877738952637,13.766245126724243,230087,quaoar,10.56.7.46,13.766245126724243,84
0.95625,False,85,dadcd_00012,2024-10-19_16-32-27,1729348347,0.16765809059143066,13.933903217315674,230087,quaoar,10.56.7.46,13.933903217315674,85
0.94375,False,86,dadcd_00012,2024-10-19_16-32-27,1729348347,0.16100072860717773,14.094903945922852,230087,quaoar,10.56.7.46,14.094903945922852,86
0.94375,False,87,dadcd_00012,2024-10-19_16-32-27,1729348347,0.1595754623413086,14.25447940826416,230087,quaoar,10.56.7.46,14.25447940826416,87
0.9625,False,88,dadcd_00012,2024-10-19_16-32-27,1729348347,0.1599879264831543,14.414467334747314,230087,quaoar,10.56.7.46,14.414467334747314,88
0.9375,False,89,dadcd_00012,2024-10-19_16-32-27,1729348347,0.15957236289978027,14.574039697647095,230087,quaoar,10.56.7.46,14.574039697647095,89
0.9625,False,90,dadcd_00012,2024-10-19_16-32-27,1729348347,0.15889763832092285,14.732937335968018,230087,quaoar,10.56.7.46,14.732937335968018,90
0.959375,False,91,dadcd_00012,2024-10-19_16-32-28,1729348348,0.16263937950134277,14.89557671546936,230087,quaoar,10.56.7.46,14.89557671546936,91
0.940625,False,92,dadcd_00012,2024-10-19_16-32-28,1729348348,0.1592259407043457,15.054802656173706,230087,quaoar,10.56.7.46,15.054802656173706,92
0.96875,False,93,dadcd_00012,2024-10-19_16-32-28,1729348348,0.16205596923828125,15.216858625411987,230087,quaoar,10.56.7.46,15.216858625411987,93
0.9625,False,94,dadcd_00012,2024-10-19_16-32-28,1729348348,0.15930819511413574,15.376166820526123,230087,quaoar,10.56.7.46,15.376166820526123,94
0.965625,False,95,dadcd_00012,2024-10-19_16-32-28,1729348348,0.15857481956481934,15.534741640090942,230087,quaoar,10.56.7.46,15.534741640090942,95
0.95,False,96,dadcd_00012,2024-10-19_16-32-29,1729348349,0.16091346740722656,15.695655107498169,230087,quaoar,10.56.7.46,15.695655107498169,96
0.9625,False,97,dadcd_00012,2024-10-19_16-32-29,1729348349,0.1709299087524414,15.86658501625061,230087,quaoar,10.56.7.46,15.86658501625061,97
0.965625,False,98,dadcd_00012,2024-10-19_16-32-29,1729348349,0.16393375396728516,16.030518770217896,230087,quaoar,10.56.7.46,16.030518770217896,98
0.975,False,99,dadcd_00012,2024-10-19_16-32-29,1729348349,0.16028928756713867,16.190808057785034,230087,quaoar,10.56.7.46,16.190808057785034,99
0.93125,True,100,dadcd_00012,2024-10-19_16-32-29,1729348349,0.15944194793701172,16.350250005722046,230087,quaoar,10.56.7.46,16.350250005722046,100
