mean_accuracy,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.184375,False,1,dadcd_00009,2024-10-19_16-32-09,1729348329,0.18178439140319824,0.18178439140319824,229805,quaoar,10.56.7.46,0.18178439140319824,1
0.215625,False,2,dadcd_00009,2024-10-19_16-32-09,1729348329,0.16646933555603027,0.3482537269592285,229805,quaoar,10.56.7.46,0.3482537269592285,2
0.421875,False,3,dadcd_00009,2024-10-19_16-32-09,1729348329,0.17027568817138672,0.5185294151306152,229805,quaoar,10.56.7.46,0.5185294151306152,3
0.503125,False,4,dadcd_00009,2024-10-19_16-32-09,1729348329,0.16294407844543457,0.6814734935760498,229805,quaoar,10.56.7.46,0.6814734935760498,4
0.584375,False,5,dadcd_00009,2024-10-19_16-32-09,1729348329,0.17089557647705078,0.8523690700531006,229805,quaoar,10.56.7.46,0.8523690700531006,5
0.653125,False,6,dadcd_00009,2024-10-19_16-32-10,1729348330,0.17414617538452148,1.026515245437622,229805,quaoar,10.56.7.46,1.026515245437622,6
0.6875,False,7,dadcd_00009,2024-10-19_16-32-10,1729348330,0.1741774082183838,1.2006926536560059,229805,quaoar,10.56.7.46,1.2006926536560059,7
0.74375,False,8,dadcd_00009,2024-10-19_16-32-10,1729348330,0.17099452018737793,1.3716871738433838,229805,quaoar,10.56.7.46,1.3716871738433838,8
0.76875,False,9,dadcd_00009,2024-10-19_16-32-10,1729348330,0.16747665405273438,1.5391638278961182,229805,quaoar,10.56.7.46,1.5391638278961182,9
0.759375,False,10,dadcd_00009,2024-10-19_16-32-10,1729348330,0.1654345989227295,1.7045984268188477,229805,quaoar,10.56.7.46,1.7045984268188477,10
0.75625,False,11,dadcd_00009,2024-10-19_16-32-10,1729348330,0.17072725296020508,1.8753256797790527,229805,quaoar,10.56.7.46,1.8753256797790527,11
0.840625,False,12,dadcd_00009,2024-10-19_16-32-11,1729348331,0.1691455841064453,2.044471263885498,229805,quaoar,10.56.7.46,2.044471263885498,12
0.840625,False,13,dadcd_00009,2024-10-19_16-32-11,1729348331,0.16854381561279297,2.213015079498291,229805,quaoar,10.56.7.46,2.213015079498291,13
0.828125,False,14,dadcd_00009,2024-10-19_16-32-11,1729348331,0.16676688194274902,2.37978196144104,229805,quaoar,10.56.7.46,2.37978196144104,14
0.834375,False,15,dadcd_00009,2024-10-19_16-32-11,1729348331,0.16324496269226074,2.543026924133301,229805,quaoar,10.56.7.46,2.543026924133301,15
0.825,False,16,dadcd_00009,2024-10-19_16-32-11,1729348331,0.16596627235412598,2.7089931964874268,229805,quaoar,10.56.7.46,2.7089931964874268,16
0.853125,False,17,dadcd_00009,2024-10-19_16-32-12,1729348332,0.16439127922058105,2.873384475708008,229805,quaoar,10.56.7.46,2.873384475708008,17
0.84375,False,18,dadcd_00009,2024-10-19_16-32-12,1729348332,0.1714029312133789,3.0447874069213867,229805,quaoar,10.56.7.46,3.0447874069213867,18
0.821875,False,19,dadcd_00009,2024-10-19_16-32-12,1729348332,0.1654062271118164,3.210193634033203,229805,quaoar,10.56.7.46,3.210193634033203,19
0.828125,False,20,dadcd_00009,2024-10-19_16-32-12,1729348332,0.16037559509277344,3.3705692291259766,229805,quaoar,10.56.7.46,3.3705692291259766,20
0.85,False,21,dadcd_00009,2024-10-19_16-32-12,1729348332,0.16354584693908691,3.5341150760650635,229805,quaoar,10.56.7.46,3.5341150760650635,21
0.859375,False,22,dadcd_00009,2024-10-19_16-32-12,1729348332,0.1674942970275879,3.7016093730926514,229805,quaoar,10.56.7.46,3.7016093730926514,22
0.88125,False,23,dadcd_00009,2024-10-19_16-32-13,1729348333,0.16663241386413574,3.868241786956787,229805,quaoar,10.56.7.46,3.868241786956787,23
0.865625,False,24,dadcd_00009,2024-10-19_16-32-13,1729348333,0.1689004898071289,4.037142276763916,229805,quaoar,10.56.7.46,4.037142276763916,24
0.85625,False,25,dadcd_00009,2024-10-19_16-32-13,1729348333,0.16657614707946777,4.203718423843384,229805,quaoar,10.56.7.46,4.203718423843384,25
0.834375,False,26,dadcd_00009,2024-10-19_16-32-13,1729348333,0.16604089736938477,4.3697593212127686,229805,quaoar,10.56.7.46,4.3697593212127686,26
0.865625,False,27,dadcd_00009,2024-10-19_16-32-13,1729348333,0.1692945957183838,4.539053916931152,229805,quaoar,10.56.7.46,4.539053916931152,27
0.83125,False,28,dadcd_00009,2024-10-19_16-32-13,1729348333,0.1668717861175537,4.705925703048706,229805,quaoar,10.56.7.46,4.705925703048706,28
0.8625,False,29,dadcd_00009,2024-10-19_16-32-14,1729348334,0.17173552513122559,4.877661228179932,229805,quaoar,10.56.7.46,4.877661228179932,29
0.865625,True,30,dadcd_00009,2024-10-19_16-32-14,1729348334,0.1610863208770752,5.038747549057007,229805,quaoar,10.56.7.46,5.038747549057007,30
