mean_accuracy,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.596875,False,1,dadcd_00000,2024-10-19_16-31-47,1729348307,0.2033541202545166,0.2033541202545166,228736,quaoar,10.56.7.46,0.2033541202545166,1
0.7625,False,2,dadcd_00000,2024-10-19_16-31-47,1729348307,0.1736125946044922,0.3769667148590088,228736,quaoar,10.56.7.46,0.3769667148590088,2
0.815625,False,3,dadcd_00000,2024-10-19_16-31-47,1729348307,0.16678500175476074,0.5437517166137695,228736,quaoar,10.56.7.46,0.5437517166137695,3
0.834375,False,4,dadcd_00000,2024-10-19_16-31-47,1729348307,0.1691594123840332,0.7129111289978027,228736,quaoar,10.56.7.46,0.7129111289978027,4
0.865625,False,5,dadcd_00000,2024-10-19_16-31-47,1729348307,0.17022252082824707,0.8831336498260498,228736,quaoar,10.56.7.46,0.8831336498260498,5
0.88125,False,6,dadcd_00000,2024-10-19_16-31-48,1729348308,0.17117953300476074,1.0543131828308105,228736,quaoar,10.56.7.46,1.0543131828308105,6
0.884375,False,7,dadcd_00000,2024-10-19_16-31-48,1729348308,0.17130279541015625,1.2256159782409668,228736,quaoar,10.56.7.46,1.2256159782409668,7
0.878125,False,8,dadcd_00000,2024-10-19_16-31-48,1729348308,0.1690659523010254,1.3946819305419922,228736,quaoar,10.56.7.46,1.3946819305419922,8
0.890625,False,9,dadcd_00000,2024-10-19_16-31-48,1729348308,0.16942691802978516,1.5641088485717773,228736,quaoar,10.56.7.46,1.5641088485717773,9
0.909375,False,10,dadcd_00000,2024-10-19_16-31-48,1729348308,0.16954946517944336,1.7336583137512207,228736,quaoar,10.56.7.46,1.7336583137512207,10
0.88125,False,11,dadcd_00000,2024-10-19_16-31-48,1729348308,0.16991972923278809,1.9035780429840088,228736,quaoar,10.56.7.46,1.9035780429840088,11
0.909375,False,12,dadcd_00000,2024-10-19_16-31-49,1729348309,0.16751718521118164,2.0710952281951904,228736,quaoar,10.56.7.46,2.0710952281951904,12
0.89375,False,13,dadcd_00000,2024-10-19_16-31-49,1729348309,0.17157697677612305,2.2426722049713135,228736,quaoar,10.56.7.46,2.2426722049713135,13
0.9125,False,14,dadcd_00000,2024-10-19_16-31-49,1729348309,0.16874003410339355,2.411412239074707,228736,quaoar,10.56.7.46,2.411412239074707,14
0.890625,False,15,dadcd_00000,2024-10-19_16-31-49,1729348309,0.16783618927001953,2.5792484283447266,228736,quaoar,10.56.7.46,2.5792484283447266,15
0.928125,False,16,dadcd_00000,2024-10-19_16-31-49,1729348309,0.16898703575134277,2.7482354640960693,228736,quaoar,10.56.7.46,2.7482354640960693,16
0.89375,False,17,dadcd_00000,2024-10-19_16-31-50,1729348310,0.169236421585083,2.9174718856811523,228736,quaoar,10.56.7.46,2.9174718856811523,17
0.921875,False,18,dadcd_00000,2024-10-19_16-31-50,1729348310,0.1671619415283203,3.0846338272094727,228736,quaoar,10.56.7.46,3.0846338272094727,18
0.91875,False,19,dadcd_00000,2024-10-19_16-31-50,1729348310,0.1697399616241455,3.254373788833618,228736,quaoar,10.56.7.46,3.254373788833618,19
0.9375,False,20,dadcd_00000,2024-10-19_16-31-50,1729348310,0.16933202743530273,3.423705816268921,228736,quaoar,10.56.7.46,3.423705816268921,20
0.903125,False,21,dadcd_00000,2024-10-19_16-31-50,1729348310,0.1682605743408203,3.591966390609741,228736,quaoar,10.56.7.46,3.591966390609741,21
0.91875,False,22,dadcd_00000,2024-10-19_16-31-50,1729348310,0.16707253456115723,3.7590389251708984,228736,quaoar,10.56.7.46,3.7590389251708984,22
0.909375,False,23,dadcd_00000,2024-10-19_16-31-51,1729348311,0.16878080368041992,3.9278197288513184,228736,quaoar,10.56.7.46,3.9278197288513184,23
0.95,False,24,dadcd_00000,2024-10-19_16-31-51,1729348311,0.18015718460083008,4.107976913452148,228736,quaoar,10.56.7.46,4.107976913452148,24
0.95,False,25,dadcd_00000,2024-10-19_16-31-51,1729348311,0.1694343090057373,4.277411222457886,228736,quaoar,10.56.7.46,4.277411222457886,25
0.940625,False,26,dadcd_00000,2024-10-19_16-31-51,1729348311,0.16966891288757324,4.447080135345459,228736,quaoar,10.56.7.46,4.447080135345459,26
0.93125,False,27,dadcd_00000,2024-10-19_16-31-51,1729348311,0.16865873336791992,4.615738868713379,228736,quaoar,10.56.7.46,4.615738868713379,27
0.8625,False,28,dadcd_00000,2024-10-19_16-31-51,1729348311,0.16811633110046387,4.783855199813843,228736,quaoar,10.56.7.46,4.783855199813843,28
0.94375,False,29,dadcd_00000,2024-10-19_16-31-52,1729348312,0.17404985427856445,4.957905054092407,228736,quaoar,10.56.7.46,4.957905054092407,29
0.928125,False,30,dadcd_00000,2024-10-19_16-31-52,1729348312,0.17356443405151367,5.131469488143921,228736,quaoar,10.56.7.46,5.131469488143921,30
0.94375,False,31,dadcd_00000,2024-10-19_16-31-52,1729348312,0.16878271102905273,5.300252199172974,228736,quaoar,10.56.7.46,5.300252199172974,31
0.940625,False,32,dadcd_00000,2024-10-19_16-31-52,1729348312,0.16698813438415527,5.467240333557129,228736,quaoar,10.56.7.46,5.467240333557129,32
0.91875,False,33,dadcd_00000,2024-10-19_16-31-52,1729348312,0.1703932285308838,5.637633562088013,228736,quaoar,10.56.7.46,5.637633562088013,33
0.934375,False,34,dadcd_00000,2024-10-19_16-31-53,1729348313,0.17396140098571777,5.8115949630737305,228736,quaoar,10.56.7.46,5.8115949630737305,34
0.940625,False,35,dadcd_00000,2024-10-19_16-31-53,1729348313,0.17421197891235352,5.985806941986084,228736,quaoar,10.56.7.46,5.985806941986084,35
0.934375,False,36,dadcd_00000,2024-10-19_16-31-53,1729348313,0.1718761920928955,6.1576831340789795,228736,quaoar,10.56.7.46,6.1576831340789795,36
