mean_accuracy,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.93125,False,19,dadcd_00013,2024-10-19_16-32-16,1729348336,0.1584334373474121,3.1081326007843018,230170,quaoar,10.56.7.46,3.1081326007843018,19
0.934375,False,20,dadcd_00013,2024-10-19_16-32-16,1729348336,0.1645059585571289,3.2726385593414307,230170,quaoar,10.56.7.46,3.2726385593414307,20
0.959375,False,21,dadcd_00013,2024-10-19_16-32-16,1729348336,0.15937447547912598,3.4320130348205566,230170,quaoar,10.56.7.46,3.4320130348205566,21
0.925,False,22,dadcd_00013,2024-10-19_16-32-16,1729348336,0.15671777725219727,3.588730812072754,230170,quaoar,10.56.7.46,3.588730812072754,22
0.91875,False,23,dadcd_00013,2024-10-19_16-32-16,1729348336,0.1586933135986328,3.7474241256713867,230170,quaoar,10.56.7.46,3.7474241256713867,23
0.946875,False,24,dadcd_00013,2024-10-19_16-32-17,1729348337,0.15834856033325195,3.9057726860046387,230170,quaoar,10.56.7.46,3.9057726860046387,24
0.93125,False,25,dadcd_00013,2024-10-19_16-32-17,1729348337,0.15842866897583008,4.064201354980469,230170,quaoar,10.56.7.46,4.064201354980469,25
0.940625,False,26,dadcd_00013,2024-10-19_16-32-17,1729348337,0.1597287654876709,4.22393012046814,230170,quaoar,10.56.7.46,4.22393012046814,26
0.915625,False,27,dadcd_00013,2024-10-19_16-32-17,1729348337,0.16160011291503906,4.385530233383179,230170,quaoar,10.56.7.46,4.385530233383179,27
0.965625,False,28,dadcd_00013,2024-10-19_16-32-17,1729348337,0.1598191261291504,4.545349359512329,230170,quaoar,10.56.7.46,4.545349359512329,28
0.95625,False,29,dadcd_00013,2024-10-19_16-32-17,1729348337,0.16131162643432617,4.706660985946655,230170,quaoar,10.56.7.46,4.706660985946655,29
0.909375,False,30,dadcd_00013,2024-10-19_16-32-18,1729348338,0.1683487892150879,4.875009775161743,230170,quaoar,10.56.7.46,4.875009775161743,30
0.9625,False,31,dadcd_00013,2024-10-19_16-32-18,1729348338,0.16349482536315918,5.038504600524902,230170,quaoar,10.56.7.46,5.038504600524902,31
0.95,False,32,dadcd_00013,2024-10-19_16-32-18,1729348338,0.16420197486877441,5.202706575393677,230170,quaoar,10.56.7.46,5.202706575393677,32
0.953125,False,33,dadcd_00013,2024-10-19_16-32-18,1729348338,0.16290712356567383,5.365613698959351,230170,quaoar,10.56.7.46,5.365613698959351,33
0.959375,False,34,dadcd_00013,2024-10-19_16-32-18,1729348338,0.1598658561706543,5.525479555130005,230170,quaoar,10.56.7.46,5.525479555130005,34
0.94375,False,35,dadcd_00013,2024-10-19_16-32-18,1729348338,0.16109037399291992,5.686569929122925,230170,quaoar,10.56.7.46,5.686569929122925,35
0.946875,False,36,dadcd_00013,2024-10-19_16-32-19,1729348339,0.16267800331115723,5.849247932434082,230170,quaoar,10.56.7.46,5.849247932434082,36
0.909375,False,37,dadcd_00013,2024-10-19_16-32-19,1729348339,0.16332697868347168,6.012574911117554,230170,quaoar,10.56.7.46,6.012574911117554,37
0.934375,False,38,dadcd_00013,2024-10-19_16-32-19,1729348339,0.16050076484680176,6.1730756759643555,230170,quaoar,10.56.7.46,6.1730756759643555,38
0.9375,False,39,dadcd_00013,2024-10-19_16-32-19,1729348339,0.16163420677185059,6.334709882736206,230170,quaoar,10.56.7.46,6.334709882736206,39
0.965625,False,40,dadcd_00013,2024-10-19_16-32-19,1729348339,0.16292452812194824,6.497634410858154,230170,quaoar,10.56.7.46,6.497634410858154,40
0.953125,False,41,dadcd_00013,2024-10-19_16-32-19,1729348339,0.16323232650756836,6.660866737365723,230170,quaoar,10.56.7.46,6.660866737365723,41
0.95,False,42,dadcd_00013,2024-10-19_16-32-20,1729348340,0.1619706153869629,6.8228373527526855,230170,quaoar,10.56.7.46,6.8228373527526855,42
0.959375,False,43,dadcd_00013,2024-10-19_16-32-20,1729348340,0.16237211227416992,6.9852094650268555,230170,quaoar,10.56.7.46,6.9852094650268555,43
0.95,False,44,dadcd_00013,2024-10-19_16-32-20,1729348340,0.1593639850616455,7.144573450088501,230170,quaoar,10.56.7.46,7.144573450088501,44
0.96875,False,45,dadcd_00013,2024-10-19_16-32-20,1729348340,0.16124868392944336,7.305822134017944,230170,quaoar,10.56.7.46,7.305822134017944,45
0.95,False,46,dadcd_00013,2024-10-19_16-32-20,1729348340,0.16120171546936035,7.467023849487305,230170,quaoar,10.56.7.46,7.467023849487305,46
0.978125,False,47,dadcd_00013,2024-10-19_16-32-20,1729348340,0.16062641143798828,7.627650260925293,230170,quaoar,10.56.7.46,7.627650260925293,47
0.9625,False,48,dadcd_00013,2024-10-19_16-32-21,1729348341,0.1636037826538086,7.791254043579102,230170,quaoar,10.56.7.46,7.791254043579102,48
0.93125,False,49,dadcd_00013,2024-10-19_16-32-21,1729348341,0.1618959903717041,7.953150033950806,230170,quaoar,10.56.7.46,7.953150033950806,49
0.959375,False,50,dadcd_00013,2024-10-19_16-32-21,1729348341,0.16476678848266602,8.117916822433472,230170,quaoar,10.56.7.46,8.117916822433472,50
0.953125,False,51,dadcd_00013,2024-10-19_16-32-21,1729348341,0.17201733589172363,8.289934158325195,230170,quaoar,10.56.7.46,8.289934158325195,51
0.9625,False,52,dadcd_00013,2024-10-19_16-32-21,1729348341,0.16208338737487793,8.452017545700073,230170,quaoar,10.56.7.46,8.452017545700073,52
0.9625,False,53,dadcd_00013,2024-10-19_16-32-21,1729348341,0.16293621063232422,8.614953756332397,230170,quaoar,10.56.7.46,8.614953756332397,53
0.940625,False,54,dadcd_00013,2024-10-19_16-32-22,1729348342,0.16275453567504883,8.777708292007446,230170,quaoar,10.56.7.46,8.777708292007446,54
0.95,False,55,dadcd_00013,2024-10-19_16-32-22,1729348342,0.1622486114501953,8.939956903457642,230170,quaoar,10.56.7.46,8.939956903457642,55
0.95,False,56,dadcd_00013,2024-10-19_16-32-22,1729348342,0.1611316204071045,9.101088523864746,230170,quaoar,10.56.7.46,9.101088523864746,56
0.9625,False,57,dadcd_00013,2024-10-19_16-32-22,1729348342,0.16038179397583008,9.261470317840576,230170,quaoar,10.56.7.46,9.261470317840576,57
0.946875,False,58,dadcd_00013,2024-10-19_16-32-22,1729348342,0.1597270965576172,9.421197414398193,230170,quaoar,10.56.7.46,9.421197414398193,58
0.940625,False,59,dadcd_00013,2024-10-19_16-32-22,1729348342,0.1615924835205078,9.582789897918701,230170,quaoar,10.56.7.46,9.582789897918701,59
0.946875,False,60,dadcd_00013,2024-10-19_16-32-23,1729348343,0.1650376319885254,9.747827529907227,230170,quaoar,10.56.7.46,9.747827529907227,60
0.953125,False,61,dadcd_00013,2024-10-19_16-32-23,1729348343,0.16388297080993652,9.911710500717163,230170,quaoar,10.56.7.46,9.911710500717163,61
0.95625,False,62,dadcd_00013,2024-10-19_16-32-23,1729348343,0.1630704402923584,10.074780941009521,230170,quaoar,10.56.7.46,10.074780941009521,62
0.946875,False,63,dadcd_00013,2024-10-19_16-32-23,1729348343,0.1631910800933838,10.237972021102905,230170,quaoar,10.56.7.46,10.237972021102905,63
0.953125,False,64,dadcd_00013,2024-10-19_16-32-23,1729348343,0.16109251976013184,10.399064540863037,230170,quaoar,10.56.7.46,10.399064540863037,64
0.946875,False,65,dadcd_00013,2024-10-19_16-32-23,1729348343,0.16353440284729004,10.562598943710327,230170,quaoar,10.56.7.46,10.562598943710327,65
0.959375,False,66,dadcd_00013,2024-10-19_16-32-24,1729348344,0.1636028289794922,10.72620177268982,230170,quaoar,10.56.7.46,10.72620177268982,66
0.965625,False,67,dadcd_00013,2024-10-19_16-32-24,1729348344,0.16078662872314453,10.886988401412964,230170,quaoar,10.56.7.46,10.886988401412964,67
0.940625,False,68,dadcd_00013,2024-10-19_16-32-24,1729348344,0.1585996150970459,11.04558801651001,230170,quaoar,10.56.7.46,11.04558801651001,68
0.953125,False,69,dadcd_00013,2024-10-19_16-32-24,1729348344,0.1599438190460205,11.20553183555603,230170,quaoar,10.56.7.46,11.20553183555603,69
0.95625,False,70,dadcd_00013,2024-10-19_16-32-24,1729348344,0.16135787963867188,11.366889715194702,230170,quaoar,10.56.7.46,11.366889715194702,70
0.946875,False,71,dadcd_00013,2024-10-19_16-32-24,1729348344,0.16263389587402344,11.529523611068726,230170,quaoar,10.56.7.46,11.529523611068726,71
0.95625,False,72,dadcd_00013,2024-10-19_16-32-25,1729348345,0.16095447540283203,11.690478086471558,230170,quaoar,10.56.7.46,11.690478086471558,72
0.96875,False,73,dadcd_00013,2024-10-19_16-32-25,1729348345,0.16674590110778809,11.857223987579346,230170,quaoar,10.56.7.46,11.857223987579346,73
0.959375,False,74,dadcd_00013,2024-10-19_16-32-25,1729348345,0.1634693145751953,12.020693302154541,230170,quaoar,10.56.7.46,12.020693302154541,74
0.9625,False,75,dadcd_00013,2024-10-19_16-32-25,1729348345,0.16221380233764648,12.182907104492188,230170,quaoar,10.56.7.46,12.182907104492188,75
0.934375,False,76,dadcd_00013,2024-10-19_16-32-25,1729348345,0.1600801944732666,12.342987298965454,230170,quaoar,10.56.7.46,12.342987298965454,76
0.95,False,77,dadcd_00013,2024-10-19_16-32-25,1729348345,0.16064906120300293,12.503636360168457,230170,quaoar,10.56.7.46,12.503636360168457,77
0.959375,False,78,dadcd_00013,2024-10-19_16-32-26,1729348346,0.16344857215881348,12.66708493232727,230170,quaoar,10.56.7.46,12.66708493232727,78
0.946875,False,79,dadcd_00013,2024-10-19_16-32-26,1729348346,0.16298294067382812,12.830067873001099,230170,quaoar,10.56.7.46,12.830067873001099,79
0.95625,False,80,dadcd_00013,2024-10-19_16-32-26,1729348346,0.16196036338806152,12.99202823638916,230170,quaoar,10.56.7.46,12.99202823638916,80
0.965625,False,81,dadcd_00013,2024-10-19_16-32-26,1729348346,0.16223526000976562,13.154263496398926,230170,quaoar,10.56.7.46,13.154263496398926,81
0.95,False,82,dadcd_00013,2024-10-19_16-32-26,1729348346,0.15995478630065918,13.314218282699585,230170,quaoar,10.56.7.46,13.314218282699585,82
0.95,False,83,dadcd_00013,2024-10-19_16-32-27,1729348347,0.16651225090026855,13.480730533599854,230170,quaoar,10.56.7.46,13.480730533599854,83
0.946875,False,84,dadcd_00013,2024-10-19_16-32-27,1729348347,0.1598806381225586,13.640611171722412,230170,quaoar,10.56.7.46,13.640611171722412,84
0.953125,False,85,dadcd_00013,2024-10-19_16-32-27,1729348347,0.15946602821350098,13.800077199935913,230170,quaoar,10.56.7.46,13.800077199935913,85
0.953125,False,86,dadcd_00013,2024-10-19_16-32-27,1729348347,0.15775156021118164,13.957828760147095,230170,quaoar,10.56.7.46,13.957828760147095,86
0.959375,False,87,dadcd_00013,2024-10-19_16-32-27,1729348347,0.1554887294769287,14.113317489624023,230170,quaoar,10.56.7.46,14.113317489624023,87
0.971875,False,88,dadcd_00013,2024-10-19_16-32-27,1729348347,0.15646815299987793,14.269785642623901,230170,quaoar,10.56.7.46,14.269785642623901,88
0.953125,False,89,dadcd_00013,2024-10-19_16-32-27,1729348347,0.15576529502868652,14.425550937652588,230170,quaoar,10.56.7.46,14.425550937652588,89
0.9625,False,90,dadcd_00013,2024-10-19_16-32-28,1729348348,0.16200733184814453,14.587558269500732,230170,quaoar,10.56.7.46,14.587558269500732,90
0.940625,False,91,dadcd_00013,2024-10-19_16-32-28,1729348348,0.1590728759765625,14.746631145477295,230170,quaoar,10.56.7.46,14.746631145477295,91
0.95,False,92,dadcd_00013,2024-10-19_16-32-28,1729348348,0.15655255317687988,14.903183698654175,230170,quaoar,10.56.7.46,14.903183698654175,92
0.95,False,93,dadcd_00013,2024-10-19_16-32-28,1729348348,0.15675640106201172,15.059940099716187,230170,quaoar,10.56.7.46,15.059940099716187,93
0.946875,False,94,dadcd_00013,2024-10-19_16-32-28,1729348348,0.15592432022094727,15.215864419937134,230170,quaoar,10.56.7.46,15.215864419937134,94
0.94375,False,95,dadcd_00013,2024-10-19_16-32-29,1729348349,0.15677285194396973,15.372637271881104,230170,quaoar,10.56.7.46,15.372637271881104,95
0.96875,False,96,dadcd_00013,2024-10-19_16-32-29,1729348349,0.16554570198059082,15.538182973861694,230170,quaoar,10.56.7.46,15.538182973861694,96
0.965625,False,97,dadcd_00013,2024-10-19_16-32-29,1729348349,0.15767455101013184,15.695857524871826,230170,quaoar,10.56.7.46,15.695857524871826,97
0.9625,False,98,dadcd_00013,2024-10-19_16-32-29,1729348349,0.15572595596313477,15.851583480834961,230170,quaoar,10.56.7.46,15.851583480834961,98
0.953125,False,99,dadcd_00013,2024-10-19_16-32-29,1729348349,0.15772795677185059,16.00931143760681,230170,quaoar,10.56.7.46,16.00931143760681,99
0.946875,True,100,dadcd_00013,2024-10-19_16-32-29,1729348349,0.16681742668151855,16.17612886428833,230170,quaoar,10.56.7.46,16.17612886428833,100
