mean_accuracy,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.5875,False,1,dadcd_00008,2024-10-19_16-32-09,1729348329,0.17767763137817383,0.17767763137817383,229803,quaoar,10.56.7.46,0.17767763137817383,1
0.85,False,2,dadcd_00008,2024-10-19_16-32-09,1729348329,0.1786210536956787,0.35629868507385254,229803,quaoar,10.56.7.46,0.35629868507385254,2
0.85625,False,3,dadcd_00008,2024-10-19_16-32-09,1729348329,0.18487787246704102,0.5411765575408936,229803,quaoar,10.56.7.46,0.5411765575408936,3
0.828125,False,4,dadcd_00008,2024-10-19_16-32-09,1729348329,0.1773529052734375,0.718529462814331,229803,quaoar,10.56.7.46,0.718529462814331,4
0.871875,False,5,dadcd_00008,2024-10-19_16-32-09,1729348329,0.1765272617340088,0.8950567245483398,229803,quaoar,10.56.7.46,0.8950567245483398,5
0.85,False,6,dadcd_00008,2024-10-19_16-32-10,1729348330,0.18302607536315918,1.078082799911499,229803,quaoar,10.56.7.46,1.078082799911499,6
0.853125,False,7,dadcd_00008,2024-10-19_16-32-10,1729348330,0.18199944496154785,1.2600822448730469,229803,quaoar,10.56.7.46,1.2600822448730469,7
0.90625,False,8,dadcd_00008,2024-10-19_16-32-10,1729348330,0.1795804500579834,1.4396626949310303,229803,quaoar,10.56.7.46,1.4396626949310303,8
0.89375,False,9,dadcd_00008,2024-10-19_16-32-10,1729348330,0.18310141563415527,1.6227641105651855,229803,quaoar,10.56.7.46,1.6227641105651855,9
0.890625,False,10,dadcd_00008,2024-10-19_16-32-10,1729348330,0.18512868881225586,1.8078927993774414,229803,quaoar,10.56.7.46,1.8078927993774414,10
0.88125,False,11,dadcd_00008,2024-10-19_16-32-11,1729348331,0.17278051376342773,1.9806733131408691,229803,quaoar,10.56.7.46,1.9806733131408691,11
0.83125,False,12,dadcd_00008,2024-10-19_16-32-11,1729348331,0.17415761947631836,2.1548309326171875,229803,quaoar,10.56.7.46,2.1548309326171875,12
0.89375,False,13,dadcd_00008,2024-10-19_16-32-11,1729348331,0.16765499114990234,2.32248592376709,229803,quaoar,10.56.7.46,2.32248592376709,13
0.90625,False,14,dadcd_00008,2024-10-19_16-32-11,1729348331,0.16827678680419922,2.490762710571289,229803,quaoar,10.56.7.46,2.490762710571289,14
0.915625,False,15,dadcd_00008,2024-10-19_16-32-11,1729348331,0.16744518280029297,2.658207893371582,229803,quaoar,10.56.7.46,2.658207893371582,15
0.9125,False,16,dadcd_00008,2024-10-19_16-32-11,1729348331,0.1662609577178955,2.8244688510894775,229803,quaoar,10.56.7.46,2.8244688510894775,16
0.90625,False,17,dadcd_00008,2024-10-19_16-32-12,1729348332,0.166306734085083,2.9907755851745605,229803,quaoar,10.56.7.46,2.9907755851745605,17
0.934375,False,18,dadcd_00008,2024-10-19_16-32-12,1729348332,0.17629575729370117,3.1670713424682617,229803,quaoar,10.56.7.46,3.1670713424682617,18
0.90625,False,19,dadcd_00008,2024-10-19_16-32-12,1729348332,0.1676945686340332,3.334765911102295,229803,quaoar,10.56.7.46,3.334765911102295,19
0.90625,False,20,dadcd_00008,2024-10-19_16-32-12,1729348332,0.17528247833251953,3.5100483894348145,229803,quaoar,10.56.7.46,3.5100483894348145,20
0.9,False,21,dadcd_00008,2024-10-19_16-32-12,1729348332,0.17251300811767578,3.6825613975524902,229803,quaoar,10.56.7.46,3.6825613975524902,21
0.921875,False,22,dadcd_00008,2024-10-19_16-32-12,1729348332,0.1706838607788086,3.853245258331299,229803,quaoar,10.56.7.46,3.853245258331299,22
0.890625,False,23,dadcd_00008,2024-10-19_16-32-13,1729348333,0.1764683723449707,4.0297136306762695,229803,quaoar,10.56.7.46,4.0297136306762695,23
0.928125,False,24,dadcd_00008,2024-10-19_16-32-13,1729348333,0.1771869659423828,4.206900596618652,229803,quaoar,10.56.7.46,4.206900596618652,24
0.896875,False,25,dadcd_00008,2024-10-19_16-32-13,1729348333,0.16888761520385742,4.37578821182251,229803,quaoar,10.56.7.46,4.37578821182251,25
0.91875,False,26,dadcd_00008,2024-10-19_16-32-13,1729348333,0.16799283027648926,4.543781042098999,229803,quaoar,10.56.7.46,4.543781042098999,26
0.91875,False,27,dadcd_00008,2024-10-19_16-32-13,1729348333,0.17040085792541504,4.714181900024414,229803,quaoar,10.56.7.46,4.714181900024414,27
0.9125,False,28,dadcd_00008,2024-10-19_16-32-14,1729348334,0.1759026050567627,4.890084505081177,229803,quaoar,10.56.7.46,4.890084505081177,28
0.95,False,29,dadcd_00008,2024-10-19_16-32-14,1729348334,0.17769479751586914,5.067779302597046,229803,quaoar,10.56.7.46,5.067779302597046,29
0.896875,True,30,dadcd_00008,2024-10-19_16-32-14,1729348334,0.18908977508544922,5.256869077682495,229803,quaoar,10.56.7.46,5.256869077682495,30
