mean_accuracy,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.4125,False,1,dadcd_00010,2024-10-19_16-32-10,1729348330,0.1893293857574463,0.1893293857574463,229963,quaoar,10.56.7.46,0.1893293857574463,1
0.684375,False,2,dadcd_00010,2024-10-19_16-32-10,1729348330,0.18304824829101562,0.3723776340484619,229963,quaoar,10.56.7.46,0.3723776340484619,2
0.753125,False,3,dadcd_00010,2024-10-19_16-32-10,1729348330,0.1755356788635254,0.5479133129119873,229963,quaoar,10.56.7.46,0.5479133129119873,3
0.815625,False,4,dadcd_00010,2024-10-19_16-32-11,1729348331,0.17271804809570312,0.7206313610076904,229963,quaoar,10.56.7.46,0.7206313610076904,4
0.84375,False,5,dadcd_00010,2024-10-19_16-32-11,1729348331,0.16864275932312012,0.8892741203308105,229963,quaoar,10.56.7.46,0.8892741203308105,5
0.765625,False,6,dadcd_00010,2024-10-19_16-32-11,1729348331,0.16759610176086426,1.0568702220916748,229963,quaoar,10.56.7.46,1.0568702220916748,6
0.853125,False,7,dadcd_00010,2024-10-19_16-32-11,1729348331,0.1669156551361084,1.2237858772277832,229963,quaoar,10.56.7.46,1.2237858772277832,7
0.790625,False,8,dadcd_00010,2024-10-19_16-32-11,1729348331,0.16544866561889648,1.3892345428466797,229963,quaoar,10.56.7.46,1.3892345428466797,8
0.834375,False,9,dadcd_00010,2024-10-19_16-32-12,1729348332,0.16594147682189941,1.555176019668579,229963,quaoar,10.56.7.46,1.555176019668579,9
0.896875,False,10,dadcd_00010,2024-10-19_16-32-12,1729348332,0.17185688018798828,1.7270328998565674,229963,quaoar,10.56.7.46,1.7270328998565674,10
0.8625,False,11,dadcd_00010,2024-10-19_16-32-12,1729348332,0.20287346839904785,1.9299063682556152,229963,quaoar,10.56.7.46,1.9299063682556152,11
0.859375,False,12,dadcd_00010,2024-10-19_16-32-12,1729348332,0.2052171230316162,2.1351234912872314,229963,quaoar,10.56.7.46,2.1351234912872314,12
0.85625,False,13,dadcd_00010,2024-10-19_16-32-12,1729348332,0.20183086395263672,2.336954355239868,229963,quaoar,10.56.7.46,2.336954355239868,13
0.884375,False,14,dadcd_00010,2024-10-19_16-32-13,1729348333,0.20129752159118652,2.5382518768310547,229963,quaoar,10.56.7.46,2.5382518768310547,14
0.90625,False,15,dadcd_00010,2024-10-19_16-32-13,1729348333,0.21111845970153809,2.7493703365325928,229963,quaoar,10.56.7.46,2.7493703365325928,15
0.86875,False,16,dadcd_00010,2024-10-19_16-32-13,1729348333,0.20264077186584473,2.9520111083984375,229963,quaoar,10.56.7.46,2.9520111083984375,16
0.88125,False,17,dadcd_00010,2024-10-19_16-32-13,1729348333,0.19858407974243164,3.150595188140869,229963,quaoar,10.56.7.46,3.150595188140869,17
0.86875,False,18,dadcd_00010,2024-10-19_16-32-13,1729348333,0.20165395736694336,3.3522491455078125,229963,quaoar,10.56.7.46,3.3522491455078125,18
0.875,False,19,dadcd_00010,2024-10-19_16-32-14,1729348334,0.2080526351928711,3.5603017807006836,229963,quaoar,10.56.7.46,3.5603017807006836,19
0.90625,False,20,dadcd_00010,2024-10-19_16-32-14,1729348334,0.20803427696228027,3.768336057662964,229963,quaoar,10.56.7.46,3.768336057662964,20
0.88125,False,21,dadcd_00010,2024-10-19_16-32-14,1729348334,0.22346735000610352,3.9918034076690674,229963,quaoar,10.56.7.46,3.9918034076690674,21
0.8875,False,22,dadcd_00010,2024-10-19_16-32-14,1729348334,0.19972991943359375,4.191533327102661,229963,quaoar,10.56.7.46,4.191533327102661,22
0.834375,False,23,dadcd_00010,2024-10-19_16-32-14,1729348334,0.19305086135864258,4.384584188461304,229963,quaoar,10.56.7.46,4.384584188461304,23
0.878125,False,24,dadcd_00010,2024-10-19_16-32-15,1729348335,0.20064640045166016,4.585230588912964,229963,quaoar,10.56.7.46,4.585230588912964,24
0.86875,False,25,dadcd_00010,2024-10-19_16-32-15,1729348335,0.19744539260864258,4.7826759815216064,229963,quaoar,10.56.7.46,4.7826759815216064,25
0.871875,False,26,dadcd_00010,2024-10-19_16-32-15,1729348335,0.1960906982421875,4.978766679763794,229963,quaoar,10.56.7.46,4.978766679763794,26
0.878125,False,27,dadcd_00010,2024-10-19_16-32-15,1729348335,0.19476771354675293,5.173534393310547,229963,quaoar,10.56.7.46,5.173534393310547,27
0.8875,False,28,dadcd_00010,2024-10-19_16-32-15,1729348335,0.19890475273132324,5.37243914604187,229963,quaoar,10.56.7.46,5.37243914604187,28
