mean_accuracy,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.121875,False,1,dadcd_00006,2024-10-19_16-31-58,1729348318,0.18622708320617676,0.18622708320617676,229399,quaoar,10.56.7.46,0.18622708320617676,1
0.26875,False,2,dadcd_00006,2024-10-19_16-31-58,1729348318,0.17649197578430176,0.3627190589904785,229399,quaoar,10.56.7.46,0.3627190589904785,2
0.375,False,3,dadcd_00006,2024-10-19_16-31-58,1729348318,0.17482662200927734,0.5375456809997559,229399,quaoar,10.56.7.46,0.5375456809997559,3
0.534375,False,4,dadcd_00006,2024-10-19_16-31-58,1729348318,0.17415332794189453,0.7116990089416504,229399,quaoar,10.56.7.46,0.7116990089416504,4
0.559375,False,5,dadcd_00006,2024-10-19_16-31-59,1729348319,0.17592620849609375,0.8876252174377441,229399,quaoar,10.56.7.46,0.8876252174377441,5
0.690625,False,6,dadcd_00006,2024-10-19_16-31-59,1729348319,0.18251395225524902,1.0701391696929932,229399,quaoar,10.56.7.46,1.0701391696929932,6
0.715625,False,7,dadcd_00006,2024-10-19_16-31-59,1729348319,0.17613816261291504,1.2462773323059082,229399,quaoar,10.56.7.46,1.2462773323059082,7
0.728125,False,8,dadcd_00006,2024-10-19_16-31-59,1729348319,0.17443203926086426,1.4207093715667725,229399,quaoar,10.56.7.46,1.4207093715667725,8
0.725,False,9,dadcd_00006,2024-10-19_16-31-59,1729348319,0.1781308650970459,1.5988402366638184,229399,quaoar,10.56.7.46,1.5988402366638184,9
0.803125,True,10,dadcd_00006,2024-10-19_16-31-59,1729348319,0.17515254020690918,1.7739927768707275,229399,quaoar,10.56.7.46,1.7739927768707275,10
