mean_accuracy,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.55,False,1,dadcd_00001,2024-10-19_16-31-47,1729348307,0.2120966911315918,0.2120966911315918,228737,quaoar,10.56.7.46,0.2120966911315918,1
0.671875,False,2,dadcd_00001,2024-10-19_16-31-47,1729348307,0.19830822944641113,0.41040492057800293,228737,quaoar,10.56.7.46,0.41040492057800293,2
0.79375,False,3,dadcd_00001,2024-10-19_16-31-47,1729348307,0.19899439811706543,0.6093993186950684,228737,quaoar,10.56.7.46,0.6093993186950684,3
0.83125,False,4,dadcd_00001,2024-10-19_16-31-48,1729348308,0.19904375076293945,0.8084430694580078,228737,quaoar,10.56.7.46,0.8084430694580078,4
0.8,False,5,dadcd_00001,2024-10-19_16-31-48,1729348308,0.20075178146362305,1.0091948509216309,228737,quaoar,10.56.7.46,1.0091948509216309,5
0.8375,False,6,dadcd_00001,2024-10-19_16-31-48,1729348308,0.1964428424835205,1.2056376934051514,228737,quaoar,10.56.7.46,1.2056376934051514,6
0.878125,False,7,dadcd_00001,2024-10-19_16-31-48,1729348308,0.198164701461792,1.4038023948669434,228737,quaoar,10.56.7.46,1.4038023948669434,7
0.86875,False,8,dadcd_00001,2024-10-19_16-31-48,1729348308,0.1990644931793213,1.6028668880462646,228737,quaoar,10.56.7.46,1.6028668880462646,8
0.834375,False,9,dadcd_00001,2024-10-19_16-31-49,1729348309,0.1962735652923584,1.799140453338623,228737,quaoar,10.56.7.46,1.799140453338623,9
0.88125,False,10,dadcd_00001,2024-10-19_16-31-49,1729348309,0.19816327095031738,1.9973037242889404,228737,quaoar,10.56.7.46,1.9973037242889404,10
0.8875,False,11,dadcd_00001,2024-10-19_16-31-49,1729348309,0.19990134239196777,2.197205066680908,228737,quaoar,10.56.7.46,2.197205066680908,11
0.878125,False,12,dadcd_00001,2024-10-19_16-31-49,1729348309,0.19626259803771973,2.393467664718628,228737,quaoar,10.56.7.46,2.393467664718628,12
0.896875,False,13,dadcd_00001,2024-10-19_16-31-49,1729348309,0.19797968864440918,2.591447353363037,228737,quaoar,10.56.7.46,2.591447353363037,13
0.878125,False,14,dadcd_00001,2024-10-19_16-31-50,1729348310,0.19769525527954102,2.789142608642578,228737,quaoar,10.56.7.46,2.789142608642578,14
0.940625,False,15,dadcd_00001,2024-10-19_16-31-50,1729348310,0.19784259796142578,2.986985206604004,228737,quaoar,10.56.7.46,2.986985206604004,15
0.890625,False,16,dadcd_00001,2024-10-19_16-31-50,1729348310,0.19770598411560059,3.1846911907196045,228737,quaoar,10.56.7.46,3.1846911907196045,16
